w	s1	s2	dist
31	PCa53687	PCa3023	0.22213559418801598
31	PCa3023	PCa56413	0.1604750487507622
31	PCa56413	PCa3023	0.1604750487507622
31	PCa3023	PCa57054	0.16009295754655958
31	PCa57054	PCa3023	0.16009295754655958
31	PCa3023	PCa57294	0.21685384488491102
31	PCa57294	PCa3023	0.21685384488491102
31	PCa3023	PCa58215	0.17612274472245268
31	PCa58215	PCa3023	0.17612274472245268
31	PCa33173	PCa40507	0.13753459728066553
31	PCa40507	PCa33173	0.13753459728066553
31	PCa33173	PCa51852	0.14809113588178685
31	PCa51852	PCa33173	0.14809113588178685
31	PCa33173	PCa53687	0.1819335550739749
31	PCa53687	PCa33173	0.1819335550739749
31	PCa33173	PCa56413	0.1588249109761518
31	PCa56413	PCa33173	0.1588249109761518
31	PCa33173	PCa57054	0.13858008352134443
31	PCa57054	PCa33173	0.13858008352134443
31	PCa33173	PCa57294	0.17592015724262347
31	PCa57294	PCa33173	0.17592015724262347
31	PCa33173	PCa58215	0.13880914775647943
31	PCa58215	PCa33173	0.13880914775647943
31	PCa40507	PCa51852	0.1434153412506124
31	PCa51852	PCa40507	0.1434153412506124
31	PCa40507	PCa53687	0.18306675441221337
31	PCa53687	PCa40507	0.18306675441221337
31	PCa40507	PCa56413	0.15768861686662353
31	PCa56413	PCa40507	0.15768861686662353
31	PCa40507	PCa57054	0.1500977350998772
31	PCa57054	PCa40507	0.1500977350998772
31	PCa40507	PCa57294	0.18446823187110367
31	PCa57294	PCa40507	0.18446823187110367
31	PCa40507	PCa58215	0.152119220239308
31	PCa58215	PCa40507	0.152119220239308
31	PCa51852	PCa53687	0.1758823797532755
31	PCa53687	PCa51852	0.1758823797532755
31	PCa51852	PCa56413	0.17833404608138242
31	PCa56413	PCa51852	0.17833404608138242
31	PCa51852	PCa57054	0.14313684487690456
31	PCa57054	PCa51852	0.14313684487690456
31	PCa51852	PCa57294	0.17596112397310557
31	PCa57294	PCa51852	0.17596112397310557
31	PCa51852	PCa58215	0.16015736611668605
31	PCa58215	PCa51852	0.16015736611668605
31	PCa53687	PCa56413	0.21409170815811907
31	PCa56413	PCa53687	0.21409170815811907
31	PCa53687	PCa57054	0.18195905588165387
31	PCa57054	PCa53687	0.18195905588165387
31	PCa53687	PCa57294	0.15231455200972344
31	PCa57294	PCa53687	0.15231455200972344
31	PCa53687	PCa58215	0.1750193499785603
31	PCa58215	PCa53687	0.1750193499785603
31	PCa56413	PCa57054	0.17428824227716683
31	PCa57054	PCa56413	0.17428824227716683
31	PCa56413	PCa57294	0.21804938405742683
31	PCa57294	PCa56413	0.21804938405742683
31	PCa56413	PCa58215	0.17463629473868553
31	PCa58215	PCa56413	0.17463629473868553
31	PCa57054	PCa57294	0.17861437497901764
31	PCa57294	PCa57054	0.17861437497901764
31	PCa57054	PCa58215	0.14825489321765842
31	PCa58215	PCa57054	0.14825489321765842
31	PCa57294	PCa58215	0.17024279668990114
31	PCa58215	PCa57294	0.17024279668990114
32	PCa13266	PCa13848	0.18069372164467318
32	PCa13848	PCa13266	0.18069372164467318
32	PCa13266	PCa14121	0.17245303747681703
32	PCa14121	PCa13266	0.17245303747681703
32	PCa13266	PCa19121	0.18201912813260118
32	PCa19121	PCa13266	0.18201912813260118
32	PCa13266	PCa3023	0.19314798436182656
32	PCa3023	PCa13266	0.19314798436182656
32	PCa13266	PCa33173	0.11667216155297835
32	PCa33173	PCa13266	0.11667216155297835
32	PCa13266	PCa40507	0.1562936752963584
32	PCa40507	PCa13266	0.1562936752963584
32	PCa13266	PCa51852	0.16073185266844106
32	PCa51852	PCa13266	0.16073185266844106
32	PCa13266	PCa53687	0.1833384164202371
32	PCa53687	PCa13266	0.1833384164202371
32	PCa13266	PCa56413	0.18547727350166548
32	PCa56413	PCa13266	0.18547727350166548
32	PCa13266	PCa57054	0.16514381658812044
32	PCa57054	PCa13266	0.16514381658812044
32	PCa13266	PCa57294	0.17917556662514394
32	PCa57294	PCa13266	0.17917556662514394
32	PCa13266	PCa58215	0.16212992370708107
32	PCa58215	PCa13266	0.16212992370708107
32	PCa13848	PCa14121	0.20164475012155084
32	PCa14121	PCa13848	0.20164475012155084
32	PCa13848	PCa19121	0.1678864897912899
32	PCa19121	PCa13848	0.1678864897912899
32	PCa13848	PCa3023	0.16737142469567573
32	PCa3023	PCa13848	0.16737142469567573
32	PCa13848	PCa33173	0.15659943201999924
32	PCa33173	PCa13848	0.15659943201999924
32	PCa13848	PCa40507	0.18081786515012235
32	PCa40507	PCa13848	0.18081786515012235
32	PCa13848	PCa51852	0.17230856975600037
32	PCa51852	PCa13848	0.17230856975600037
32	PCa13848	PCa53687	0.22566930157832293
32	PCa53687	PCa13848	0.22566930157832293
32	PCa13848	PCa56413	0.18789505682039417
32	PCa56413	PCa13848	0.18789505682039417
32	PCa13848	PCa57054	0.16192167904256524
32	PCa57054	PCa13848	0.16192167904256524
32	PCa13848	PCa57294	0.20960532077977
32	PCa57294	PCa13848	0.20960532077977
32	PCa13848	PCa58215	0.1719485484164075
32	PCa58215	PCa13848	0.1719485484164075
32	PCa14121	PCa19121	0.18298254151039134
32	PCa19121	PCa14121	0.18298254151039134
32	PCa14121	PCa3023	0.19239156738337965
32	PCa3023	PCa14121	0.19239156738337965
32	PCa14121	PCa33173	0.16230690844498374
32	PCa33173	PCa14121	0.16230690844498374
32	PCa14121	PCa40507	0.1590115444828766
32	PCa40507	PCa14121	0.1590115444828766
32	PCa14121	PCa51852	0.1652820799253856
32	PCa51852	PCa14121	0.1652820799253856
32	PCa14121	PCa53687	0.17921213778971556
32	PCa53687	PCa14121	0.17921213778971556
32	PCa14121	PCa56413	0.1679954791143112
32	PCa56413	PCa14121	0.1679954791143112
32	PCa14121	PCa57054	0.16826773419912322
32	PCa57054	PCa14121	0.16826773419912322
32	PCa14121	PCa57294	0.17517622985183073
32	PCa57294	PCa14121	0.17517622985183073
32	PCa14121	PCa58215	0.17170294125379568
32	PCa58215	PCa14121	0.17170294125379568
32	PCa19121	PCa3023	0.1722741748516762
32	PCa3023	PCa19121	0.1722741748516762
32	PCa19121	PCa33173	0.16079800625619592
32	PCa33173	PCa19121	0.16079800625619592
32	PCa19121	PCa40507	0.17367238379182193
32	PCa40507	PCa19121	0.17367238379182193
32	PCa19121	PCa51852	0.16405410579617108
32	PCa51852	PCa19121	0.16405410579617108
32	PCa19121	PCa53687	0.20218943862084654
32	PCa53687	PCa19121	0.20218943862084654
32	PCa19121	PCa56413	0.19120574470838503
32	PCa56413	PCa19121	0.19120574470838503
32	PCa19121	PCa57054	0.16224840321893147
32	PCa57054	PCa19121	0.16224840321893147
32	PCa19121	PCa57294	0.18410597079849955
32	PCa57294	PCa19121	0.18410597079849955
32	PCa19121	PCa58215	0.17182681507520475
32	PCa58215	PCa19121	0.17182681507520475
32	PCa3023	PCa33173	0.15464676102667918
32	PCa33173	PCa3023	0.15464676102667918
32	PCa3023	PCa40507	0.17304866425585105
32	PCa40507	PCa3023	0.17304866425585105
32	PCa3023	PCa51852	0.1821828208577735
32	PCa51852	PCa3023	0.1821828208577735
32	PCa3023	PCa53687	0.2275781534924513
32	PCa53687	PCa3023	0.2275781534924513
32	PCa3023	PCa56413	0.16046963777695028
32	PCa56413	PCa3023	0.16046963777695028
32	PCa3023	PCa57054	0.1691174605033374
32	PCa57054	PCa3023	0.1691174605033374
32	PCa3023	PCa57294	0.21763538386297612
32	PCa57294	PCa3023	0.21763538386297612
32	PCa3023	PCa58215	0.1797378473026084
32	PCa58215	PCa3023	0.1797378473026084
32	PCa33173	PCa40507	0.14398297085347536
32	PCa40507	PCa33173	0.14398297085347536
32	PCa33173	PCa51852	0.1491824378766837
32	PCa51852	PCa33173	0.1491824378766837
32	PCa33173	PCa53687	0.18742080866135877
32	PCa53687	PCa33173	0.18742080866135877
32	PCa33173	PCa56413	0.16282466438536017
32	PCa56413	PCa33173	0.16282466438536017
32	PCa33173	PCa57054	0.1381384817637672
32	PCa57054	PCa33173	0.1381384817637672
32	PCa33173	PCa57294	0.1745581344077817
32	PCa57294	PCa33173	0.1745581344077817
32	PCa33173	PCa58215	0.1442776538986919
32	PCa58215	PCa33173	0.1442776538986919
32	PCa40507	PCa51852	0.15113996513948333
32	PCa51852	PCa40507	0.15113996513948333
32	PCa40507	PCa53687	0.1925362319703218
32	PCa53687	PCa40507	0.1925362319703218
32	PCa40507	PCa56413	0.15309250513651762
32	PCa56413	PCa40507	0.15309250513651762
32	PCa40507	PCa57054	0.1566893231834503
32	PCa57054	PCa40507	0.1566893231834503
32	PCa40507	PCa57294	0.18792187259266468
32	PCa57294	PCa40507	0.18792187259266468
32	PCa40507	PCa58215	0.16026626608626277
32	PCa58215	PCa40507	0.16026626608626277
32	PCa51852	PCa53687	0.18954313291750108
32	PCa53687	PCa51852	0.18954313291750108
32	PCa51852	PCa56413	0.18213056254211904
32	PCa56413	PCa51852	0.18213056254211904
32	PCa51852	PCa57054	0.14682084177996882
32	PCa57054	PCa51852	0.14682084177996882
32	PCa51852	PCa57294	0.1761980860818758
32	PCa57294	PCa51852	0.1761980860818758
32	PCa51852	PCa58215	0.16536810533667676
32	PCa58215	PCa51852	0.16536810533667676
32	PCa53687	PCa56413	0.22217304930254803
32	PCa56413	PCa53687	0.22217304930254803
32	PCa53687	PCa57054	0.18631757797652954
32	PCa57054	PCa53687	0.18631757797652954
32	PCa53687	PCa57294	0.1589990059439941
32	PCa57294	PCa53687	0.1589990059439941
32	PCa53687	PCa58215	0.18839082555240674
32	PCa58215	PCa53687	0.18839082555240674
32	PCa56413	PCa57054	0.177518057466199
32	PCa57054	PCa56413	0.177518057466199
32	PCa56413	PCa57294	0.21459272733909865
32	PCa57294	PCa56413	0.21459272733909865
32	PCa56413	PCa58215	0.17886398930467087
32	PCa58215	PCa56413	0.17886398930467087
32	PCa57054	PCa57294	0.17959538744963738
32	PCa57294	PCa57054	0.17959538744963738
32	PCa57054	PCa58215	0.14937216475394186
32	PCa58215	PCa57054	0.14937216475394186
32	PCa57294	PCa58215	0.17535345016629478
32	PCa58215	PCa57294	0.17535345016629478
33	PCa13266	PCa13848	0.18784184482305688
33	PCa13848	PCa13266	0.18784184482305688
33	PCa13266	PCa14121	0.173234671100433
33	PCa14121	PCa13266	0.173234671100433
33	PCa13266	PCa19121	0.1859997661677714
33	PCa19121	PCa13266	0.1859997661677714
33	PCa13266	PCa3023	0.1946684433439935
33	PCa3023	PCa13266	0.1946684433439935
33	PCa13266	PCa33173	0.12250529308524331
33	PCa33173	PCa13266	0.12250529308524331
33	PCa13266	PCa40507	0.1612146708427662
33	PCa40507	PCa13266	0.1612146708427662
33	PCa13266	PCa51852	0.1661060643169254
33	PCa51852	PCa13266	0.1661060643169254
33	PCa13266	PCa53687	0.18821478284242227
33	PCa53687	PCa13266	0.18821478284242227
33	PCa13266	PCa56413	0.1900106934198473
33	PCa56413	PCa13266	0.1900106934198473
33	PCa13266	PCa57054	0.16642443080823802
33	PCa57054	PCa13266	0.16642443080823802
33	PCa13266	PCa57294	0.18138012734753375
33	PCa57294	PCa13266	0.18138012734753375
33	PCa13266	PCa58215	0.16457390580715298
33	PCa58215	PCa13266	0.16457390580715298
33	PCa13848	PCa14121	0.20779081337178282
33	PCa14121	PCa13848	0.20779081337178282
33	PCa13848	PCa19121	0.16950388318558585
33	PCa19121	PCa13848	0.16950388318558585
33	PCa13848	PCa3023	0.16839409664057356
33	PCa3023	PCa13848	0.16839409664057356
33	PCa13848	PCa33173	0.1619178948821305
33	PCa33173	PCa13848	0.1619178948821305
33	PCa13848	PCa40507	0.18306541002401794
33	PCa40507	PCa13848	0.18306541002401794
33	PCa13848	PCa51852	0.17691728434621526
33	PCa51852	PCa13848	0.17691728434621526
33	PCa13848	PCa53687	0.22775448714496027
33	PCa53687	PCa13848	0.22775448714496027
33	PCa13848	PCa56413	0.1915509285999228
33	PCa56413	PCa13848	0.1915509285999228
33	PCa13848	PCa57054	0.16361976373552853
33	PCa57054	PCa13848	0.16361976373552853
33	PCa13848	PCa57294	0.21548819050464213
33	PCa57294	PCa13848	0.21548819050464213
33	PCa13848	PCa58215	0.17650233676065516
33	PCa58215	PCa13848	0.17650233676065516
33	PCa14121	PCa19121	0.18684319851252662
33	PCa19121	PCa14121	0.18684319851252662
33	PCa14121	PCa3023	0.1887976028008671
33	PCa3023	PCa14121	0.1887976028008671
33	PCa14121	PCa33173	0.16246246842091244
33	PCa33173	PCa14121	0.16246246842091244
33	PCa14121	PCa40507	0.15977817411237158
33	PCa40507	PCa14121	0.15977817411237158
33	PCa14121	PCa51852	0.16861846163082553
33	PCa51852	PCa14121	0.16861846163082553
33	PCa14121	PCa53687	0.17784507848993397
33	PCa53687	PCa14121	0.17784507848993397
33	PCa14121	PCa56413	0.17060625197230284
33	PCa56413	PCa14121	0.17060625197230284
33	PCa14121	PCa57054	0.16719066697756482
33	PCa57054	PCa14121	0.16719066697756482
33	PCa14121	PCa57294	0.17276060025735904
33	PCa57294	PCa14121	0.17276060025735904
33	PCa14121	PCa58215	0.1709877848570969
33	PCa58215	PCa14121	0.1709877848570969
33	PCa19121	PCa3023	0.17345142689345022
33	PCa3023	PCa19121	0.17345142689345022
33	PCa19121	PCa33173	0.16499599317443261
33	PCa33173	PCa19121	0.16499599317443261
33	PCa19121	PCa40507	0.1762426894537387
33	PCa40507	PCa19121	0.1762426894537387
33	PCa19121	PCa51852	0.16266079110067344
33	PCa51852	PCa19121	0.16266079110067344
33	PCa19121	PCa53687	0.1997239864181936
33	PCa53687	PCa19121	0.1997239864181936
33	PCa19121	PCa56413	0.19533143629606856
33	PCa56413	PCa19121	0.19533143629606856
33	PCa19121	PCa57054	0.16259557903156482
33	PCa57054	PCa19121	0.16259557903156482
33	PCa19121	PCa57294	0.1857574399910097
33	PCa57294	PCa19121	0.1857574399910097
33	PCa19121	PCa58215	0.17368835171470537
33	PCa58215	PCa19121	0.17368835171470537
33	PCa3023	PCa33173	0.15692438134322045
33	PCa33173	PCa3023	0.15692438134322045
33	PCa3023	PCa40507	0.1712923609681755
33	PCa40507	PCa3023	0.1712923609681755
33	PCa3023	PCa51852	0.18090155414458825
33	PCa51852	PCa3023	0.18090155414458825
33	PCa3023	PCa53687	0.23069434030448552
33	PCa53687	PCa3023	0.23069434030448552
33	PCa3023	PCa56413	0.16436499749681177
33	PCa56413	PCa3023	0.16436499749681177
33	PCa3023	PCa57054	0.16476492192453399
33	PCa57054	PCa3023	0.16476492192453399
33	PCa3023	PCa57294	0.21990044397448927
33	PCa57294	PCa3023	0.21990044397448927
33	PCa3023	PCa58215	0.18460178006607778
33	PCa58215	PCa3023	0.18460178006607778
33	PCa33173	PCa40507	0.14719941831566372
33	PCa40507	PCa33173	0.14719941831566372
33	PCa33173	PCa51852	0.15016114537470296
33	PCa51852	PCa33173	0.15016114537470296
33	PCa33173	PCa53687	0.19023673429960783
33	PCa53687	PCa33173	0.19023673429960783
33	PCa33173	PCa56413	0.16512085302911897
33	PCa56413	PCa33173	0.16512085302911897
33	PCa33173	PCa57054	0.13835618980551445
33	PCa57054	PCa33173	0.13835618980551445
33	PCa33173	PCa57294	0.18007367028136206
33	PCa57294	PCa33173	0.18007367028136206
33	PCa33173	PCa58215	0.14388162817277625
33	PCa58215	PCa33173	0.14388162817277625
33	PCa40507	PCa51852	0.15692458146698868
33	PCa51852	PCa40507	0.15692458146698868
33	PCa40507	PCa53687	0.19413531749253896
33	PCa53687	PCa40507	0.19413531749253896
33	PCa40507	PCa56413	0.15536158003389253
33	PCa56413	PCa40507	0.15536158003389253
33	PCa40507	PCa57054	0.15574855042516855
33	PCa57054	PCa40507	0.15574855042516855
33	PCa40507	PCa57294	0.18629918048554617
33	PCa57294	PCa40507	0.18629918048554617
33	PCa40507	PCa58215	0.16414539757712157
33	PCa58215	PCa40507	0.16414539757712157
33	PCa51852	PCa53687	0.1876356185628628
33	PCa53687	PCa51852	0.1876356185628628
33	PCa51852	PCa56413	0.18287851878675015
33	PCa56413	PCa51852	0.18287851878675015
33	PCa51852	PCa57054	0.14444529722776006
33	PCa57054	PCa51852	0.14444529722776006
33	PCa51852	PCa57294	0.17545519077793226
33	PCa57294	PCa51852	0.17545519077793226
33	PCa51852	PCa58215	0.16494941920473521
33	PCa58215	PCa51852	0.16494941920473521
33	PCa53687	PCa56413	0.22350392404788977
33	PCa56413	PCa53687	0.22350392404788977
33	PCa53687	PCa57054	0.18662914826209884
33	PCa57054	PCa53687	0.18662914826209884
33	PCa53687	PCa57294	0.15934275517391305
33	PCa57294	PCa53687	0.15934275517391305
33	PCa53687	PCa58215	0.18342683034603047
33	PCa58215	PCa53687	0.18342683034603047
33	PCa56413	PCa57054	0.17568284846091037
33	PCa57054	PCa56413	0.17568284846091037
33	PCa56413	PCa57294	0.21690626235309635
33	PCa57294	PCa56413	0.21690626235309635
33	PCa56413	PCa58215	0.18107447468474916
33	PCa58215	PCa56413	0.18107447468474916
33	PCa57054	PCa57294	0.1784311925288159
33	PCa57294	PCa57054	0.1784311925288159
33	PCa57054	PCa58215	0.15268161143657996
33	PCa58215	PCa57054	0.15268161143657996
33	PCa57294	PCa58215	0.17459329572297674
33	PCa58215	PCa57294	0.17459329572297674
34	PCa13266	PCa13848	0.1868509204014721
34	PCa13848	PCa13266	0.1868509204014721
34	PCa13266	PCa14121	0.17384017429637225
34	PCa14121	PCa13266	0.17384017429637225
34	PCa13266	PCa19121	0.17894798976043377
34	PCa19121	PCa13266	0.17894798976043377
34	PCa13266	PCa3023	0.19435441017217897
34	PCa3023	PCa13266	0.19435441017217897
34	PCa13266	PCa33173	0.12215600436161263
34	PCa33173	PCa13266	0.12215600436161263
34	PCa13266	PCa40507	0.1565723427576742
34	PCa40507	PCa13266	0.1565723427576742
34	PCa13266	PCa51852	0.15848800052731954
34	PCa51852	PCa13266	0.15848800052731954
34	PCa13266	PCa53687	0.18177677333036896
34	PCa53687	PCa13266	0.18177677333036896
34	PCa13266	PCa56413	0.19145178783538844
34	PCa56413	PCa13266	0.19145178783538844
34	PCa13266	PCa57054	0.16427780958480298
34	PCa57054	PCa13266	0.16427780958480298
34	PCa13266	PCa57294	0.18308625221538394
34	PCa57294	PCa13266	0.18308625221538394
34	PCa13266	PCa58215	0.16213474692144947
34	PCa58215	PCa13266	0.16213474692144947
34	PCa13848	PCa14121	0.21269876049779168
34	PCa14121	PCa13848	0.21269876049779168
34	PCa13848	PCa19121	0.17200170186104768
34	PCa19121	PCa13848	0.17200170186104768
34	PCa13848	PCa3023	0.17082383043887014
34	PCa3023	PCa13848	0.17082383043887014
34	PCa13848	PCa33173	0.16423918147900968
34	PCa33173	PCa13848	0.16423918147900968
34	PCa13848	PCa40507	0.18926350768790656
34	PCa40507	PCa13848	0.18926350768790656
34	PCa13848	PCa51852	0.17632971851636897
34	PCa51852	PCa13848	0.17632971851636897
34	PCa13848	PCa53687	0.22991692766327548
34	PCa53687	PCa13848	0.22991692766327548
34	PCa13848	PCa56413	0.1974969652028157
34	PCa56413	PCa13848	0.1974969652028157
34	PCa13848	PCa57054	0.16324069655523038
34	PCa57054	PCa13848	0.16324069655523038
34	PCa13848	PCa57294	0.21889128936418092
34	PCa57294	PCa13848	0.21889128936418092
34	PCa13848	PCa58215	0.18029103098594373
34	PCa58215	PCa13848	0.18029103098594373
34	PCa14121	PCa19121	0.18925648855842248
34	PCa19121	PCa14121	0.18925648855842248
34	PCa14121	PCa3023	0.19159772824941235
34	PCa3023	PCa14121	0.19159772824941235
34	PCa14121	PCa33173	0.16507673933078038
34	PCa33173	PCa14121	0.16507673933078038
34	PCa14121	PCa40507	0.16646080232451113
34	PCa40507	PCa14121	0.16646080232451113
34	PCa14121	PCa51852	0.1709753624936259
34	PCa51852	PCa14121	0.1709753624936259
34	PCa14121	PCa53687	0.18117735914138122
34	PCa53687	PCa14121	0.18117735914138122
34	PCa14121	PCa56413	0.17385335637009175
34	PCa56413	PCa14121	0.17385335637009175
34	PCa14121	PCa57054	0.16692972835755968
34	PCa57054	PCa14121	0.16692972835755968
34	PCa14121	PCa57294	0.1760215971757414
34	PCa57294	PCa14121	0.1760215971757414
34	PCa14121	PCa58215	0.168245553006889
34	PCa58215	PCa14121	0.168245553006889
34	PCa19121	PCa3023	0.17200235520943785
34	PCa3023	PCa19121	0.17200235520943785
34	PCa19121	PCa33173	0.1640656776490076
34	PCa33173	PCa19121	0.1640656776490076
34	PCa19121	PCa40507	0.17510528758162516
34	PCa40507	PCa19121	0.17510528758162516
34	PCa19121	PCa51852	0.163099793743778
34	PCa51852	PCa19121	0.163099793743778
34	PCa19121	PCa53687	0.20010906259018277
34	PCa53687	PCa19121	0.20010906259018277
34	PCa19121	PCa56413	0.19862572990424077
34	PCa56413	PCa19121	0.19862572990424077
34	PCa19121	PCa57054	0.15939538309070164
34	PCa57054	PCa19121	0.15939538309070164
34	PCa19121	PCa57294	0.18194611178478035
34	PCa57294	PCa19121	0.18194611178478035
34	PCa19121	PCa58215	0.17327111545816365
34	PCa58215	PCa19121	0.17327111545816365
34	PCa3023	PCa33173	0.1559389958604518
34	PCa33173	PCa3023	0.1559389958604518
34	PCa3023	PCa40507	0.1741315883043188
34	PCa40507	PCa3023	0.1741315883043188
34	PCa3023	PCa51852	0.18380723463579693
34	PCa51852	PCa3023	0.18380723463579693
34	PCa3023	PCa53687	0.2304351238574757
34	PCa53687	PCa3023	0.2304351238574757
34	PCa3023	PCa56413	0.16785849067490144
34	PCa56413	PCa3023	0.16785849067490144
34	PCa3023	PCa57054	0.16440637462715268
34	PCa57054	PCa3023	0.16440637462715268
34	PCa3023	PCa57294	0.22050650743100317
34	PCa57294	PCa3023	0.22050650743100317
34	PCa3023	PCa58215	0.18348996780529978
34	PCa58215	PCa3023	0.18348996780529978
34	PCa33173	PCa40507	0.14537773345782484
34	PCa40507	PCa33173	0.14537773345782484
34	PCa33173	PCa51852	0.14742677418669678
34	PCa51852	PCa33173	0.14742677418669678
34	PCa33173	PCa53687	0.19133246235408016
34	PCa53687	PCa33173	0.19133246235408016
34	PCa33173	PCa56413	0.17223637803728556
34	PCa56413	PCa33173	0.17223637803728556
34	PCa33173	PCa57054	0.13746976145960113
34	PCa57054	PCa33173	0.13746976145960113
34	PCa33173	PCa57294	0.18209186804085517
34	PCa57294	PCa33173	0.18209186804085517
34	PCa33173	PCa58215	0.14843097268037211
34	PCa58215	PCa33173	0.14843097268037211
34	PCa40507	PCa51852	0.149112440270195
34	PCa51852	PCa40507	0.149112440270195
34	PCa40507	PCa53687	0.19659324931545324
34	PCa53687	PCa40507	0.19659324931545324
34	PCa40507	PCa56413	0.1616457903263704
34	PCa56413	PCa40507	0.1616457903263704
34	PCa40507	PCa57054	0.15179514847253503
34	PCa57054	PCa40507	0.15179514847253503
34	PCa40507	PCa57294	0.19419478786336497
34	PCa57294	PCa40507	0.19419478786336497
34	PCa40507	PCa58215	0.16324920369422105
34	PCa58215	PCa40507	0.16324920369422105
34	PCa51852	PCa53687	0.1897893449932028
34	PCa53687	PCa51852	0.1897893449932028
34	PCa51852	PCa56413	0.1864018270251539
34	PCa56413	PCa51852	0.1864018270251539
34	PCa51852	PCa57054	0.14521720110806918
34	PCa57054	PCa51852	0.14521720110806918
34	PCa51852	PCa57294	0.17752622638317872
34	PCa57294	PCa51852	0.17752622638317872
34	PCa51852	PCa58215	0.16350351946988928
34	PCa58215	PCa51852	0.16350351946988928
34	PCa53687	PCa56413	0.22483475290230417
34	PCa56413	PCa53687	0.22483475290230417
34	PCa53687	PCa57054	0.19060913400074395
34	PCa57054	PCa53687	0.19060913400074395
34	PCa53687	PCa57294	0.15829529038551124
34	PCa57294	PCa53687	0.15829529038551124
34	PCa53687	PCa58215	0.1842325902314993
34	PCa58215	PCa53687	0.1842325902314993
34	PCa56413	PCa57054	0.17446645604832667
34	PCa57054	PCa56413	0.17446645604832667
34	PCa56413	PCa57294	0.22200091930392205
34	PCa57294	PCa56413	0.22200091930392205
34	PCa56413	PCa58215	0.18035573551258427
34	PCa58215	PCa56413	0.18035573551258427
34	PCa57054	PCa57294	0.18541297704709134
34	PCa57294	PCa57054	0.18541297704709134
34	PCa57054	PCa58215	0.1506257544071088
34	PCa58215	PCa57054	0.1506257544071088
34	PCa57294	PCa58215	0.17726194118557284
34	PCa58215	PCa57294	0.17726194118557284
35	PCa13266	PCa13848	0.18916949519811704
35	PCa13848	PCa13266	0.18916949519811704
35	PCa13266	PCa14121	0.17752082999248747
35	PCa14121	PCa13266	0.17752082999248747
35	PCa13266	PCa19121	0.17955949524594056
35	PCa19121	PCa13266	0.17955949524594056
35	PCa13266	PCa3023	0.19350177557686124
35	PCa3023	PCa13266	0.19350177557686124
35	PCa13266	PCa33173	0.12208513095938626
35	PCa33173	PCa13266	0.12208513095938626
35	PCa13266	PCa40507	0.15929223034085754
35	PCa40507	PCa13266	0.15929223034085754
35	PCa13266	PCa51852	0.1665268770025823
35	PCa51852	PCa13266	0.1665268770025823
35	PCa13266	PCa53687	0.1851653857897864
35	PCa53687	PCa13266	0.1851653857897864
35	PCa13266	PCa56413	0.19192261645732664
35	PCa56413	PCa13266	0.19192261645732664
35	PCa13266	PCa57054	0.16506366691599203
35	PCa57054	PCa13266	0.16506366691599203
35	PCa13266	PCa57294	0.1829528679694909
35	PCa57294	PCa13266	0.1829528679694909
35	PCa13266	PCa58215	0.16458657827021397
35	PCa58215	PCa13266	0.16458657827021397
35	PCa13848	PCa14121	0.21253997496521193
35	PCa14121	PCa13848	0.21253997496521193
35	PCa13848	PCa19121	0.17441480075044904
35	PCa19121	PCa13848	0.17441480075044904
35	PCa13848	PCa3023	0.1694517133345619
35	PCa3023	PCa13848	0.1694517133345619
35	PCa13848	PCa33173	0.16589024914682274
35	PCa33173	PCa13848	0.16589024914682274
35	PCa13848	PCa40507	0.1908499145928265
35	PCa40507	PCa13848	0.1908499145928265
35	PCa13848	PCa51852	0.18216354575815805
35	PCa51852	PCa13848	0.18216354575815805
35	PCa13848	PCa53687	0.23475649002227558
35	PCa53687	PCa13848	0.23475649002227558
35	PCa13848	PCa56413	0.2031059370560071
35	PCa56413	PCa13848	0.2031059370560071
35	PCa13848	PCa57054	0.16878212769706538
35	PCa57054	PCa13848	0.16878212769706538
35	PCa13848	PCa57294	0.22220897956473312
35	PCa57294	PCa13848	0.22220897956473312
35	PCa13848	PCa58215	0.17945017768542523
35	PCa58215	PCa13848	0.17945017768542523
35	PCa14121	PCa19121	0.1905319260723321
35	PCa19121	PCa14121	0.1905319260723321
35	PCa14121	PCa3023	0.18978970264103237
35	PCa3023	PCa14121	0.18978970264103237
35	PCa14121	PCa33173	0.16535225571386727
35	PCa33173	PCa14121	0.16535225571386727
35	PCa14121	PCa40507	0.1660482738474392
35	PCa40507	PCa14121	0.1660482738474392
35	PCa14121	PCa51852	0.16905692795712804
35	PCa51852	PCa14121	0.16905692795712804
35	PCa14121	PCa53687	0.18568628282751684
35	PCa53687	PCa14121	0.18568628282751684
35	PCa14121	PCa56413	0.17242552271333994
35	PCa56413	PCa14121	0.17242552271333994
35	PCa14121	PCa57054	0.1637154108611772
35	PCa57054	PCa14121	0.1637154108611772
35	PCa14121	PCa57294	0.1785126354377119
35	PCa57294	PCa14121	0.1785126354377119
35	PCa14121	PCa58215	0.16876930247898964
35	PCa58215	PCa14121	0.16876930247898964
35	PCa19121	PCa3023	0.17163884189904757
35	PCa3023	PCa19121	0.17163884189904757
35	PCa19121	PCa33173	0.1669406930124793
35	PCa33173	PCa19121	0.1669406930124793
35	PCa19121	PCa40507	0.17449332674351922
35	PCa40507	PCa19121	0.17449332674351922
35	PCa19121	PCa51852	0.16985473108058075
35	PCa51852	PCa19121	0.16985473108058075
35	PCa19121	PCa53687	0.20360944396772215
