gene_id	gene_name	detected_prom_enh_loop	n_enhancers
ENSG00000130803.15	ZNF317	True	6
ENSG00000130856.16	ZNF236	False	53
ENSG00000130876.11	SLC7A10	False	23
ENSG00000130876.11	SLC7A10	True	15
ENSG00000130881.14	LRP3	False	38
ENSG00000130921.8	C12orf65	False	19
ENSG00000130921.8	C12orf65	True	30
ENSG00000130939.20	UBE4B	False	22
ENSG00000130940.15	CASZ1	False	81
ENSG00000130940.15	CASZ1	True	34
ENSG00000130956.14	HABP4	False	93
ENSG00000130956.14	HABP4	True	4
ENSG00000130958.13	SLC35D2	False	97
ENSG00000130985.17	UBA1	False	2
ENSG00000130985.17	UBA1	True	9
ENSG00000130997.16	POLN	False	35
ENSG00000130997.16	POLN	True	11
ENSG00000131013.4	PPIL4	False	53
ENSG00000131015.5	ULBP2	False	6
ENSG00000131015.5	ULBP2	True	15
ENSG00000131016.17	AKAP12	False	8
ENSG00000131016.17	AKAP12	True	13
ENSG00000131018.24	SYNE1	False	19
ENSG00000131019.11	ULBP3	False	17
ENSG00000131019.11	ULBP3	True	4
ENSG00000131043.12	AAR2	False	18
ENSG00000131043.12	AAR2	True	1
ENSG00000131051.24	RBM39	False	10
ENSG00000131055.5	COX4I2	False	41
ENSG00000131055.5	COX4I2	True	3
ENSG00000131059.12	BPIFA3	False	2
ENSG00000131059.12	BPIFA3	True	1
ENSG00000131061.14	ZNF341	False	33
ENSG00000131061.14	ZNF341	True	5
ENSG00000131067.17	GGT7	False	16
ENSG00000131067.17	GGT7	True	19
ENSG00000131069.20	ACSS2	False	16
ENSG00000131069.20	ACSS2	True	19
ENSG00000131095.13	GFAP	False	49
ENSG00000131095.13	GFAP	True	7
ENSG00000131143.10	COX4I1	False	32
ENSG00000131149.19	GSE1	False	32
ENSG00000131152.4	AC010531.1	False	56
ENSG00000131183.11	SLC34A1	False	25
ENSG00000131187.9	F12	False	25
ENSG00000131188.12	PRR7	False	20
ENSG00000131188.12	PRR7	True	5
ENSG00000131196.17	NFATC1	False	9
ENSG00000131196.17	NFATC1	True	18
ENSG00000131233.10	GJA9	False	38
ENSG00000131233.10	GJA9	True	17
ENSG00000131236.17	CAP1	False	45
ENSG00000131238.17	PPT1	False	45
ENSG00000131242.18	RAB11FIP4	False	23
ENSG00000131242.18	RAB11FIP4	True	4
ENSG00000131323.15	TRAF3	False	31
ENSG00000131351.15	HAUS8	False	1
ENSG00000131351.15	HAUS8	True	11
ENSG00000131368.8	MRPS25	False	21
ENSG00000131368.8	MRPS25	True	3
ENSG00000131370.16	SH3BP5	False	30
ENSG00000131373.15	HACL1	False	30
ENSG00000131374.14	TBC1D5	False	1
ENSG00000131374.14	TBC1D5	True	5
ENSG00000131375.10	CAPN7	False	30
ENSG00000131379.10	C3orf20	False	19
ENSG00000131379.10	C3orf20	True	5
ENSG00000131381.12	RBSN	False	29
ENSG00000131386.19	GALNT15	False	5
ENSG00000131386.19	GALNT15	True	25
ENSG00000131389.17	SLC6A6	False	24
ENSG00000131400.8	NAPSA	False	8
ENSG00000131400.8	NAPSA	True	9
ENSG00000131408.15	NR1H2	False	17
ENSG00000131409.13	LRRC4B	False	17
ENSG00000131435.13	PDLIM4	True	8
ENSG00000131446.16	MGAT1	False	26
ENSG00000131459.13	GFPT2	False	26
ENSG00000131467.11	PSME3	False	64
ENSG00000131467.11	PSME3	True	9
ENSG00000131471.7	AOC3	False	63
ENSG00000131471.7	AOC3	True	10
ENSG00000131480.9	AOC2	False	63
ENSG00000131480.9	AOC2	True	10
ENSG00000131503.21	ANKHD1	False	1
ENSG00000131503.21	ANKHD1	True	14
ENSG00000131504.17	DIAPH1	False	63
ENSG00000131507.11	NDFIP1	False	36
ENSG00000131508.16	UBE2D2	False	10
ENSG00000131508.16	UBE2D2	True	3
ENSG00000131584.19	ACAP3	False	15
ENSG00000131591.17	C1orf159	False	5
ENSG00000131591.17	C1orf159	True	10
ENSG00000131620.17	ANO1	False	55
ENSG00000131668.14	BARX1	False	23
ENSG00000131668.14	BARX1	True	6
ENSG00000131669.10	NINJ1	False	41
ENSG00000131669.10	NINJ1	True	12
ENSG00000131686.15	CA6	False	6
ENSG00000131686.15	CA6	True	3
ENSG00000131697.18	NPHP4	False	41
ENSG00000131711.15	MAP1B	False	38
ENSG00000131711.15	MAP1B	True	6
ENSG00000131724.11	IL13RA1	False	2
ENSG00000131725.14	WDR44	False	2
ENSG00000131732.12	ZCCHC9	False	14
ENSG00000131747.15	TOP2A	False	27
ENSG00000131747.15	TOP2A	True	14
ENSG00000131771.14	PPP1R1B	False	18
ENSG00000131771.14	PPP1R1B	True	7
ENSG00000131773.14	KHDRBS3	False	35
ENSG00000131773.14	KHDRBS3	True	7
ENSG00000131778.19	CHD1L	False	10
ENSG00000131779.11	PEX11B	False	3
ENSG00000131779.11	PEX11B	True	18
ENSG00000131788.16	PIAS3	False	5
ENSG00000131788.16	PIAS3	True	16
ENSG00000131797.12	CLUHP3	False	51
ENSG00000131797.12	CLUHP3	True	16
ENSG00000131828.14	PDHA1	False	7
ENSG00000131828.14	PDHA1	True	9
ENSG00000131844.16	MCCC2	False	44
ENSG00000131845.14	AC005261.1	False	13
ENSG00000131845.14	AC005261.1	True	3
ENSG00000131848.9	ZSCAN5A	False	16
ENSG00000131871.15	SELENOS	False	26
ENSG00000131871.15	SELENOS	True	21
ENSG00000131873.7	CHSY1	False	27
ENSG00000131873.7	CHSY1	True	20
ENSG00000131876.17	SNRPA1	False	38
ENSG00000131876.17	SNRPA1	True	9
ENSG00000131941.8	RHPN2	False	37
ENSG00000131943.17	C19orf12	False	8
ENSG00000131943.17	C19orf12	True	10
ENSG00000131944.10	FAAP24	False	53
ENSG00000131944.10	FAAP24	True	6
ENSG00000131951.11	LRRC9	False	20
ENSG00000132010.16	ZNF20	False	14
ENSG00000132010.16	ZNF20	True	2
ENSG00000132016.11	C19orf57	False	82
ENSG00000132122.12	SPATA6	False	15
ENSG00000132141.14	CCT6B	False	42
ENSG00000132141.14	CCT6B	True	13
ENSG00000132153.15	DHX30	False	4
ENSG00000132153.15	DHX30	True	11
ENSG00000132164.10	SLC6A11	False	1
ENSG00000132196.14	HSD17B7	False	10
ENSG00000132196.14	HSD17B7	True	5
ENSG00000132205.11	EMILIN2	False	26
ENSG00000132256.19	TRIM5	False	33
ENSG00000132274.16	TRIM22	False	19
ENSG00000132275.11	RRP8	False	12
ENSG00000132275.11	RRP8	True	3
ENSG00000132300.19	PTCD3	False	12
ENSG00000132300.19	PTCD3	True	34
ENSG00000132305.20	IMMT	False	37
ENSG00000132305.20	IMMT	True	9
ENSG00000132313.15	MRPL35	False	37
ENSG00000132313.15	MRPL35	True	9
ENSG00000132321.17	IQCA1	False	16
ENSG00000132321.17	IQCA1	True	14
ENSG00000132323.9	ILKAP	False	46
ENSG00000132326.12	PER2	False	21
ENSG00000132329.11	RAMP1	False	46
ENSG00000132329.11	RAMP1	True	10
ENSG00000132334.16	PTPRE	False	9
ENSG00000132334.16	PTPRE	True	14
ENSG00000132357.14	CARD6	False	12
ENSG00000132359.15	AC002316.1	False	25
ENSG00000132361.17	CLUH	False	25
ENSG00000132376.20	INPP5K	False	25
ENSG00000132376.20	INPP5K	True	15
ENSG00000132382.14	MYBBP1A	False	32
ENSG00000132382.14	MYBBP1A	True	9
ENSG00000132383.12	RPA1	False	28
ENSG00000132383.12	RPA1	True	2
ENSG00000132394.11	EEFSEC	False	5
ENSG00000132394.11	EEFSEC	True	24
ENSG00000132405.19	TBC1D14	True	17
ENSG00000132432.14	SEC61G	False	7
ENSG00000132432.14	SEC61G	True	27
ENSG00000132434.9	LANCL2	False	34
ENSG00000132436.11	FIGNL1	False	26
ENSG00000132437.18	DDC	False	26
ENSG00000132463.14	GRSF1	False	12
ENSG00000132463.14	GRSF1	True	3
ENSG00000132464.12	ENAM	False	15
ENSG00000132465.11	JCHAIN	False	12
ENSG00000132465.11	JCHAIN	True	3
ENSG00000132466.19	ANKRD17	False	1
ENSG00000132466.19	ANKRD17	True	2
ENSG00000132470.14	ITGB4	False	15
ENSG00000132471.12	WBP2	False	52
ENSG00000132507.18	EIF5A	False	28
ENSG00000132507.18	EIF5A	True	7
ENSG00000132510.10	KDM6B	False	17
ENSG00000132510.10	KDM6B	True	18
ENSG00000132518.7	GUCY2D	False	24
ENSG00000132518.7	GUCY2D	True	11
ENSG00000132522.16	GPS2	False	22
ENSG00000132522.16	GPS2	True	13
ENSG00000132535.20	DLG4	False	45
ENSG00000132541.11	RIDA	False	11
ENSG00000132549.18	VPS13B	False	34
ENSG00000132554.20	RGS22	False	34
ENSG00000132554.20	RGS22	True	7
ENSG00000132561.14	MATN2	False	3
ENSG00000132561.14	MATN2	True	8
ENSG00000132570.15	PCBD2	False	32
ENSG00000132570.15	PCBD2	True	6
ENSG00000132581.10	SDF2	False	9
ENSG00000132581.10	SDF2	True	19
ENSG00000132589.16	FLOT2	False	2
ENSG00000132589.16	FLOT2	True	26
ENSG00000132604.11	TERF2	False	24
ENSG00000132604.11	TERF2	True	17
ENSG00000132613.15	MTSS2	False	9
ENSG00000132623.16	ANKEF1	False	2
ENSG00000132623.16	ANKEF1	True	5
ENSG00000132635.17	PCED1A	False	2
ENSG00000132635.17	PCED1A	True	8
ENSG00000132646.11	PCNA	False	31
ENSG00000132661.4	NXT1	False	20
ENSG00000132661.4	NXT1	True	5
ENSG00000132669.13	RIN2	False	22
ENSG00000132670.20	PTPRA	False	2
ENSG00000132670.20	PTPRA	True	8
ENSG00000132671.5	SSTR4	False	19
ENSG00000132671.5	SSTR4	True	6
ENSG00000132677.13	RHBG	False	42
ENSG00000132677.13	RHBG	True	11
ENSG00000132680.11	KHDC4	False	62
ENSG00000132680.11	KHDC4	True	19
ENSG00000132688.11	NES	False	47
ENSG00000132688.11	NES	True	6
ENSG00000132692.19	BCAN	False	34
ENSG00000132692.19	BCAN	True	19
ENSG00000132698.15	RAB25	False	81
ENSG00000132702.13	HAPLN2	False	36
ENSG00000132702.13	HAPLN2	True	17
ENSG00000132716.19	DCAF8	False	1
ENSG00000132716.19	DCAF8	True	9
ENSG00000132718.9	SYT11	False	81
ENSG00000132740.8	IGHMBP2	False	60
ENSG00000132740.8	IGHMBP2	True	17
ENSG00000132749.11	TESMIN	False	29
ENSG00000132749.11	TESMIN	True	5
ENSG00000132763.15	MMACHC	False	13
ENSG00000132763.15	MMACHC	True	8
ENSG00000132780.17	NASP	False	27
ENSG00000132780.17	NASP	True	6
ENSG00000132792.19	CTNNBL1	False	54
ENSG00000132793.11	LPIN3	False	8
ENSG00000132793.11	LPIN3	True	21
ENSG00000132819.17	RBM38	False	36
ENSG00000132819.17	RBM38	True	26
ENSG00000132821.12	VSTM2L	False	47
ENSG00000132821.12	VSTM2L	True	7
ENSG00000132823.11	OSER1	False	8
ENSG00000132823.11	OSER1	True	18
ENSG00000132824.14	SERINC3	False	26
ENSG00000132825.7	PPP1R3D	False	22
ENSG00000132825.7	PPP1R3D	True	13
ENSG00000132832.10	AL139352.1	False	19
ENSG00000132832.10	AL139352.1	True	8
ENSG00000132837.15	DMGDH	False	34
ENSG00000132842.13	AP3B1	False	32
ENSG00000132846.6	ZBED3	False	27
ENSG00000132846.6	ZBED3	True	5
ENSG00000132849.20	PATJ	False	34
ENSG00000132874.15	SLC14A2	False	13
ENSG00000132874.15	SLC14A2	True	5
ENSG00000132879.14	FBXO44	False	77
ENSG00000132879.14	FBXO44	True	17
ENSG00000132881.12	CPLANE2	False	30
ENSG00000132881.12	CPLANE2	True	15
ENSG00000132912.12	DCTN4	False	10
ENSG00000132932.17	ATP8A2	False	3
ENSG00000132938.20	MTUS2	False	2
ENSG00000132938.20	MTUS2	True	3
ENSG00000132953.16	XPO4	False	15
ENSG00000132953.16	XPO4	True	17
ENSG00000132970.14	WASF3	False	6
ENSG00000133019.11	CHRM3	False	4
ENSG00000133019.11	CHRM3	True	15
ENSG00000133026.12	MYH10	False	5
ENSG00000133027.18	PEMT	False	43
ENSG00000133027.18	PEMT	True	18
ENSG00000133028.12	SCO1	False	24
ENSG00000133030.21	MPRIP	False	61
ENSG00000133063.16	CHIT1	False	39
ENSG00000133063.16	CHIT1	True	17
ENSG00000133065.11	SLC41A1	False	29
ENSG00000133067.17	LGR6	False	33
ENSG00000133067.17	LGR6	True	13
ENSG00000133069.17	TMCC2	False	29
ENSG00000133083.14	DCLK1	False	15
ENSG00000133101.10	CCNA1	False	13
ENSG00000133101.10	CCNA1	True	2
ENSG00000133103.17	COG6	True	4
ENSG00000133104.14	SPART	False	10
ENSG00000133104.14	SPART	True	5
ENSG00000133106.14	EPSTI1	False	19
ENSG00000133106.14	EPSTI1	True	5
ENSG00000133107.14	TRPC4	False	1
ENSG00000133107.14	TRPC4	True	2
ENSG00000133110.15	POSTN	False	2
ENSG00000133110.15	POSTN	True	1
ENSG00000133114.18	GPALPP1	False	30
ENSG00000133114.18	GPALPP1	True	32
ENSG00000133119.13	RFC3	False	14
ENSG00000133121.21	STARD13	False	34
ENSG00000133121.21	STARD13	True	4
ENSG00000133135.14	RNF128	False	14
ENSG00000133193.12	FAM104A	False	6
ENSG00000133193.12	FAM104A	True	17
ENSG00000133195.11	SLC39A11	False	23
ENSG00000133216.16	EPHB2	False	37
ENSG00000133216.16	EPHB2	True	5
ENSG00000133226.17	SRRM1	False	22
ENSG00000133226.17	SRRM1	True	12
ENSG00000133246.12	PRAM1	False	1
ENSG00000133246.12	PRAM1	True	6
ENSG00000133250.14	ZNF414	False	1
ENSG00000133250.14	ZNF414	True	6
ENSG00000133302.13	SLF1	True	15
ENSG00000133315.11	MACROD1	False	51
ENSG00000133318.14	RTN3	False	39
ENSG00000133328.4	PLAAT2	False	31
ENSG00000133328.4	PLAAT2	True	8
ENSG00000133392.18	MYH11	False	7
ENSG00000133392.18	MYH11	True	13
ENSG00000133393.13	FOPNL	False	20
ENSG00000133398.4	MED10	False	16
ENSG00000133398.4	MED10	True	5
ENSG00000133401.16	PDZD2	False	13
ENSG00000133422.13	MORC2	False	16
ENSG00000133422.13	MORC2	True	37
ENSG00000133424.20	LARGE1	False	7
ENSG00000133424.20	LARGE1	True	5
ENSG00000133454.15	MYO18B	False	51
ENSG00000133454.15	MYO18B	True	7
ENSG00000133460.19	SLC2A11	False	15
ENSG00000133460.19	SLC2A11	True	14
ENSG00000133477.17	FAM83F	False	72
ENSG00000133519.12	ZDHHC8P1	False	10
ENSG00000133519.12	ZDHHC8P1	True	19
ENSG00000133597.11	ADCK2	False	38
ENSG00000133597.11	ADCK2	True	17
ENSG00000133636.11	NTS	False	2
ENSG00000133636.11	NTS	True	1
ENSG00000133639.6	BTG1	False	3
ENSG00000133639.6	BTG1	True	23
ENSG00000133640.20	LRRIQ1	False	1
ENSG00000133640.20	LRRIQ1	True	2
ENSG00000133657.15	ATP13A3	False	68
ENSG00000133687.16	TMTC1	False	16
ENSG00000133703.12	KRAS	False	13
ENSG00000133703.12	KRAS	True	4
ENSG00000133704.10	IPO8	False	11
ENSG00000133704.10	IPO8	True	5
ENSG00000133706.18	LARS1	False	3
ENSG00000133706.18	LARS1	True	8
ENSG00000133710.15	SPINK5	False	23
ENSG00000133773.12	CCDC59	False	1
ENSG00000133789.15	SWAP70	False	33
ENSG00000133794.18	ARNTL	False	72
ENSG00000133800.9	LYVE1	False	41
ENSG00000133805.15	AMPD3	False	4
ENSG00000133805.15	AMPD3	True	29
ENSG00000133812.15	SBF2	False	4
ENSG00000133812.15	SBF2	True	29
ENSG00000133816.15	MICAL2	False	72
ENSG00000133818.14	RRAS2	False	26
ENSG00000133858.16	ZFC3H1	False	11
ENSG00000133863.8	TEX15	False	21
ENSG00000133872.14	SARAF	False	18
ENSG00000133872.14	SARAF	True	9
ENSG00000133884.10	DPF2	False	42
ENSG00000133935.7	ERG28	False	45
ENSG00000133935.7	ERG28	True	13
ENSG00000133943.20	DGLUCY	False	31
ENSG00000133943.20	DGLUCY	True	1
ENSG00000133958.13	UNC79	False	28
ENSG00000133961.20	NUMB	False	3
ENSG00000133961.20	NUMB	True	5
ENSG00000133980.5	VRTN	False	27
ENSG00000133983.16	COX16	False	10
ENSG00000133985.3	TTC9	False	10
ENSG00000133997.11	MED6	False	6
ENSG00000133997.11	MED6	True	4
ENSG00000134001.14	EIF2S1	False	48
ENSG00000134001.14	EIF2S1	True	1
ENSG00000134013.16	LOXL2	False	26
ENSG00000134013.16	LOXL2	True	12
ENSG00000134014.17	ELP3	False	8
ENSG00000134014.17	ELP3	True	11
ENSG00000134020.8	PEBP4	False	17
ENSG00000134020.8	PEBP4	True	21
ENSG00000134028.14	ADAMDEC1	False	15
ENSG00000134030.14	CTIF	False	15
ENSG00000134042.13	MRO	True	4
ENSG00000134061.5	CD180	False	13
ENSG00000134061.5	CD180	True	15
ENSG00000134077.16	THUMPD3	False	4
ENSG00000134077.16	THUMPD3	True	5
ENSG00000134107.5	BHLHE40	False	14
ENSG00000134107.5	BHLHE40	True	33
ENSG00000134115.13	CNTN6	True	1
ENSG00000134138.20	MEIS2	False	6
ENSG00000134138.20	MEIS2	True	17
ENSG00000134146.12	DPH6	False	20
ENSG00000134146.12	DPH6	True	3
ENSG00000134152.11	KATNBL1	False	19
ENSG00000134152.11	KATNBL1	True	4
ENSG00000134153.10	EMC7	False	19
ENSG00000134153.10	EMC7	True	4
ENSG00000134160.13	TRPM1	False	17
ENSG00000134215.16	VAV3	False	16
ENSG00000134215.16	VAV3	True	4
ENSG00000134222.16	PSRC1	False	13
ENSG00000134222.16	PSRC1	True	12
ENSG00000134240.12	HMGCS2	False	10
ENSG00000134242.16	PTPN22	False	4
ENSG00000134243.12	SORT1	False	13
ENSG00000134243.12	SORT1	True	12
ENSG00000134245.18	WNT2B	False	9
ENSG00000134245.18	WNT2B	True	7
ENSG00000134256.12	CD101	False	22
ENSG00000134258.17	VTCN1	False	16
ENSG00000134265.13	NAPG	False	16
ENSG00000134265.13	NAPG	True	29
ENSG00000134278.15	SPIRE1	False	47
ENSG00000134278.15	SPIRE1	True	9
ENSG00000134283.18	PPHLN1	False	8
ENSG00000134294.14	SLC38A2	False	19
ENSG00000134294.14	SLC38A2	True	10
ENSG00000134297.6	PLEKHA8P1	False	9
ENSG00000134313.15	KIDINS220	False	2
ENSG00000134317.18	GRHL1	False	11
ENSG00000134317.18	GRHL1	True	17
ENSG00000134318.14	ROCK2	False	25
ENSG00000134321.12	RSAD2	False	13
ENSG00000134323.12	MYCN	False	11
ENSG00000134323.12	MYCN	True	6
ENSG00000134324.11	LPIN1	False	24
ENSG00000134324.11	LPIN1	True	4
ENSG00000134333.14	LDHA	False	7
ENSG00000134333.14	LDHA	True	5
ENSG00000134343.14	ANO3	False	1
ENSG00000134352.20	IL6ST	False	49
ENSG00000134363.12	FST	True	2
ENSG00000134369.15	NAV1	False	38
ENSG00000134371.13	CDC73	False	2
ENSG00000134375.11	TIMM17A	False	38
ENSG00000134376.16	CRB1	False	6
ENSG00000134398.15	AC008870.1	True	2
ENSG00000134444.14	RELCH	False	13
ENSG00000134444.14	RELCH	True	6
ENSG00000134452.19	FBH1	False	44
ENSG00000134452.19	FBH1	True	15
ENSG00000134453.16	RBM17	False	59
ENSG00000134460.18	IL2RA	False	59
ENSG00000134461.16	ANKRD16	False	44
ENSG00000134461.16	ANKRD16	True	15
ENSG00000134463.15	ECHDC3	False	1
ENSG00000134463.15	ECHDC3	True	6
ENSG00000134480.15	CCNH	False	10
ENSG00000134489.7	HRH4	False	5
ENSG00000134490.14	TMEM241	False	8
ENSG00000134504.14	KCTD1	False	8
ENSG00000134508.12	CABLES1	False	2
ENSG00000134508.12	CABLES1	True	6
ENSG00000134516.17	DOCK2	False	7
ENSG00000134531.10	EMP1	False	41
ENSG00000134531.10	EMP1	True	18
ENSG00000134532.18	SOX5	False	2
ENSG00000134533.6	RERG	False	59
ENSG00000134539.17	KLRD1	False	6
ENSG00000134539.17	KLRD1	True	1
ENSG00000134569.10	LRP4	False	60
ENSG00000134571.11	MYBPC3	False	49
ENSG00000134571.11	MYBPC3	True	11
ENSG00000134574.11	DDB2	False	49
ENSG00000134574.11	DDB2	True	11
ENSG00000134575.13	ACP2	False	47
ENSG00000134575.13	ACP2	True	13
ENSG00000134594.5	RAB33A	False	12
ENSG00000134597.16	RBMX2	False	10
ENSG00000134597.16	RBMX2	True	2
ENSG00000134602.16	STK26	False	6
ENSG00000134627.12	PIWIL4	False	35
ENSG00000134644.15	PUM1	False	31
ENSG00000134668.12	SPOCD1	False	18
ENSG00000134684.10	YARS1	False	21
ENSG00000134684.10	YARS1	True	6
ENSG00000134690.11	CDCA8	False	4
ENSG00000134690.11	CDCA8	True	21
ENSG00000134697.13	GNL2	False	9
ENSG00000134697.13	GNL2	True	16
ENSG00000134744.14	TUT4	False	22
ENSG00000134748.13	PRPF38A	False	19
ENSG00000134748.13	PRPF38A	True	3
ENSG00000134755.17	DSC2	False	7
ENSG00000134757.5	DSG3	False	7
ENSG00000134762.17	DSC3	False	7
ENSG00000134769.21	DTNA	False	2
ENSG00000134775.15	FHOD3	False	26
ENSG00000134780.10	DAGLA	False	24
ENSG00000134780.10	DAGLA	True	18
ENSG00000134809.9	TIMM10	False	29
ENSG00000134809.9	TIMM10	True	13
ENSG00000134812.8	CBLIF	False	59
ENSG00000134817.10	APLNR	False	1
ENSG00000134817.10	APLNR	True	1
ENSG00000134824.14	FADS2	False	29
ENSG00000134824.14	FADS2	True	13
ENSG00000134825.16	TMEM258	False	29
ENSG00000134825.16	TMEM258	True	13
ENSG00000134851.13	TMEM165	False	17
ENSG00000134852.15	CLOCK	False	2
ENSG00000134852.15	CLOCK	True	15
ENSG00000134853.12	PDGFRA	True	12
ENSG00000134864.10	GGACT	False	13
ENSG00000134864.10	GGACT	True	6
ENSG00000134871.19	COL4A2	False	31
ENSG00000134873.10	CLDN10	False	20
ENSG00000134873.10	CLDN10	True	17
ENSG00000134874.17	DZIP1	False	35
ENSG00000134874.17	DZIP1	True	2
ENSG00000134882.16	UBAC2	False	9
ENSG00000134884.15	ARGLU1	False	19
ENSG00000134897.14	BIVM	False	3
ENSG00000134899.21	ERCC5	False	3
ENSG00000134900.12	TPP2	True	3
ENSG00000134905.17	CARS2	False	29
ENSG00000134909.18	ARHGAP32	False	19
ENSG00000134910.14	STT3A	False	22
ENSG00000134910.14	STT3A	True	7
ENSG00000134917.10	ADAMTS8	False	8
ENSG00000134917.10	ADAMTS8	True	22
ENSG00000134954.14	ETS1	False	22
ENSG00000134955.11	SLC37A2	False	29
ENSG00000134970.14	TMED7	False	3
ENSG00000134970.14	TMED7	True	9
ENSG00000134982.17	APC	False	2
ENSG00000134986.14	NREP	False	2
ENSG00000135048.14	CEMIP2	False	20
ENSG00000135048.14	CEMIP2	True	14
ENSG00000135049.15	AGTPBP1	False	17
ENSG00000135074.15	ADAM19	False	5
ENSG00000135077.9	HAVCR2	False	9
ENSG00000135083.15	CCNJL	False	1
ENSG00000135083.15	CCNJL	True	6
ENSG00000135090.14	TAOK3	False	1
ENSG00000135090.14	TAOK3	True	15
ENSG00000135093.13	USP30	False	36
ENSG00000135094.11	SDS	False	7
ENSG00000135094.11	SDS	True	7
ENSG00000135097.7	MSI1	False	17
ENSG00000135100.17	HNF1A	False	11
ENSG00000135100.17	HNF1A	True	6
ENSG00000135108.14	FBXO21	False	36
ENSG00000135108.14	FBXO21	True	2
ENSG00000135111.16	TBX3	False	7
ENSG00000135111.16	TBX3	True	57
ENSG00000135116.9	HRK	False	30
ENSG00000135116.9	HRK	True	4
ENSG00000135144.7	DTX1	False	9
ENSG00000135144.7	DTX1	True	5
ENSG00000135148.12	TRAFD1	False	7
ENSG00000135148.12	TRAFD1	True	16
ENSG00000135164.18	DMTF1	False	1
ENSG00000135164.18	DMTF1	True	2
ENSG00000135185.12	TMEM243	False	1
ENSG00000135185.12	TMEM243	True	2
ENSG00000135218.19	CD36	False	34
ENSG00000135241.17	PNPLA8	False	4
ENSG00000135249.8	RINT1	False	28
ENSG00000135250.17	SRPK2	False	28
ENSG00000135253.14	KCP	False	10
ENSG00000135253.14	KCP	True	3
ENSG00000135269.18	TES	False	8
ENSG00000135297.15	MTO1	False	1
ENSG00000135297.15	MTO1	True	2
ENSG00000135299.17	ANKRD6	False	9
ENSG00000135299.17	ANKRD6	True	1
ENSG00000135312.6	HTR1B	False	9
ENSG00000135312.6	HTR1B	True	2
ENSG00000135315.12	CEP162	True	1
ENSG00000135341.18	MAP3K7	False	12
ENSG00000135362.14	PRR5L	False	15
ENSG00000135362.14	PRR5L	True	4
ENSG00000135363.12	LMO2	False	21
ENSG00000135365.15	PHF21A	False	55
ENSG00000135365.15	PHF21A	True	5
ENSG00000135372.9	NAT10	False	21
ENSG00000135374.10	ELF5	False	24
ENSG00000135374.10	ELF5	True	8
ENSG00000135390.20	ATP5MC2	False	39
ENSG00000135390.20	ATP5MC2	True	10
ENSG00000135392.16	DNAJC14	False	23
ENSG00000135392.16	DNAJC14	True	9
ENSG00000135404.11	CD63	False	15
ENSG00000135404.11	CD63	True	17
ENSG00000135406.14	PRPH	False	15
ENSG00000135406.14	PRPH	True	3
ENSG00000135407.10	AVIL	False	10
ENSG00000135407.10	AVIL	True	4
ENSG00000135409.11	AMHR2	False	42
ENSG00000135409.11	AMHR2	True	7
ENSG00000135414.10	GDF11	False	15
ENSG00000135414.10	GDF11	True	17
ENSG00000135424.17	ITGA7	False	52
ENSG00000135426.16	TESPA1	False	18
ENSG00000135426.16	TESPA1	True	3
ENSG00000135443.8	KRT85	False	34
ENSG00000135443.8	KRT85	True	26
ENSG00000135447.17	PPP1R1A	False	21
ENSG00000135472.9	FAIM2	False	12
ENSG00000135473.15	PAN2	False	64
ENSG00000135473.15	PAN2	True	4
ENSG00000135482.7	ZC3H10	False	63
ENSG00000135482.7	ZC3H10	True	5
ENSG00000135503.13	ACVR1B	False	24
ENSG00000135517.9	MIP	False	68
ENSG00000135525.18	MAP7	False	10
ENSG00000135525.18	MAP7	True	15
ENSG00000135535.17	CD164	False	4
ENSG00000135535.17	CD164	True	2
ENSG00000135537.17	AFG1L	False	47
ENSG00000135540.11	NHSL1	False	19
ENSG00000135541.21	AHI1	False	10
ENSG00000135541.21	AHI1	True	15
ENSG00000135547.9	HEY2	False	11
ENSG00000135547.9	HEY2	True	6
ENSG00000135549.15	PKIB	False	2
ENSG00000135577.4	NMBR	False	21
ENSG00000135587.9	SMPD2	False	2
ENSG00000135587.9	SMPD2	True	4
ENSG00000135596.18	MICAL1	False	6
ENSG00000135597.18	REPS1	False	7
ENSG00000135597.18	REPS1	True	13
ENSG00000135631.17	RAB11FIP5	False	16
ENSG00000135631.17	RAB11FIP5	True	9
ENSG00000135636.14	DYSF	False	25
ENSG00000135637.14	CCDC142	False	22
ENSG00000135637.14	CCDC142	True	3
ENSG00000135643.5	KCNMB4	False	8
ENSG00000135643.5	KCNMB4	True	3
ENSG00000135677.11	GNS	False	30
ENSG00000135678.12	CPM	False	4
ENSG00000135697.10	BCO1	False	25
ENSG00000135697.10	BCO1	True	13
ENSG00000135720.13	DYNC1LI2	False	13
ENSG00000135722.9	FBXL8	False	2
ENSG00000135722.9	FBXL8	True	10
ENSG00000135736.6	CCDC102A	False	27
ENSG00000135740.17	SLC9A5	False	22
ENSG00000135749.19	PCNX2	False	60
ENSG00000135749.19	PCNX2	True	1
ENSG00000135763.10	URB2	False	11
ENSG00000135766.9	EGLN1	False	5
ENSG00000135773.13	CAPN9	False	10
ENSG00000135775.14	COG2	False	3
ENSG00000135775.14	COG2	True	7
ENSG00000135778.12	NTPCR	False	8
ENSG00000135778.12	NTPCR	True	9
ENSG00000135821.18	GLUL	False	5
ENSG00000135821.18	GLUL	True	10
ENSG00000135823.14	STX6	False	5
